,Name,DateTimeOriginal,GPSLatitude,GPSLongitude,picture_id,nb_judgments,mean_elo_rating,st_elo_rating,elo_reduced,mu,sigma,mu_0,sigma_0,rank_0,mu_1,sigma_1,rank_1,mu_2,sigma_2,rank_2,mu_3,sigma_3,rank_3,mu_4,sigma_4,rank_4,mu_5,sigma_5,rank_5,mu_6,sigma_6,rank_6,mu_7,sigma_7,rank_7,mu_8,sigma_8,rank_8,mu_9,sigma_9,rank_9
180,team 10 (causeway bay)_ng man yee (mandy)_201.jpg,2020:11:08 22:17:28,22.2768777777778,114.17755,1168,33,810.666666666667,85.8268164634016,-0.955850257033216,25,8.333333333333334,16,1.741388085738782,10.775835742783654,15,1.694152483738285,9.917542548785145,15,1.7433290130462384,9.770012960861283,16,1.7265649499043223,10.820305150287034,16,1.8039715635816551,10.588085309255035,15,1.6383434132731935,10.08496976018042,19,1.858781682743556,13.423654951769333,14,1.736616099139604,8.790151702581188,16,1.6780078808822003,10.965976357353398,16,1.7076105104166517,10.877168468750046
181,team 10 (causeway bay)_ng man yee (mandy)_205.jpg,2020:11:08 22:18:35,22.2768777777778,114.17755,1172,29,899.166666666667,62.1301176173964,-0.50905757526857,25,8.333333333333334,10,1.72539728610131,4.82380814169607,12,1.7658014233408328,6.702595729977501,13,1.7949345722726815,7.615196283181955,11,1.7232076230631286,5.830377130810614,15,1.8239468241396928,9.528159527580922,10,1.7384813928591498,4.784555821422551,13,1.7891438800687995,7.632568359793601,13,1.7859950725773168,7.642014782268049,11,1.8972657886502635,5.30820263404921,11,1.6883931027556858,5.934820691732943
182,team 10 (causeway bay)_ng man yee (mandy)_206.jpg,2020:11:08 22:18:49,22.2768777777778,114.17755,1173,25,820.833333333333,78.291800723997,-0.904523790766467,25,8.333333333333334,17,2.0337747415227243,10.898675775431826,14,2.002962693448181,7.991111919655458,15,1.9285828098120583,9.214251570563825,14,2.010408713299728,7.968773860100817,14,2.1509879179007374,7.547036246297788,15,1.8235278691756032,9.529416392473191,19,1.9382022681675952,13.185393195497214,19,2.1087534448900023,12.673739665329991,14,1.976874913164548,8.069375260506355,16,2.0464966964336124,9.860509910699164
183,team 10 (causeway bay)_ng man yee (mandy)_207.jpg,2020:11:08 22:19:08,22.2768777777778,114.17755,1174,31,1138.16666666667,35.447357468719,0.697535090739909,25,8.333333333333334,0,1.7329851047245672,-5.198955314173702,5,1.759766896675833,-0.2793006900274992,2,1.6971017445874412,-3.0913052337623235,3,1.726581580060922,-2.179744740182766,5,1.6580823823645956,0.0257528529062129,2,1.7349928814777833,-3.20497864443335,5,1.824401900241895,-0.4732057007256847,3,1.680808359767143,-2.042425079301429,2,1.639102916268144,-2.917308748804432,2,1.7635524930445554,-3.2906574791336665
184,team 10 (causeway bay)_ng man yee (mandy)_211.jpg,2020:11:08 22:20:50,22.2768777777778,114.17755,1179,38,1073.83333333333,64.9122951420304,0.372747943543762,25,8.333333333333334,3,1.479487832356271,-1.4384634970688133,5,1.5645992727061016,0.3062021818816953,6,1.5607150938760763,1.3178547183717717,1,1.5182307128980448,-3.5546921386941346,5,1.4933436329739609,0.519969101078118,5,1.510940284060149,0.4671791478195537,6,1.4986733173497233,1.5039800479508303,4,1.4853773864550788,-0.4561321593652359,4,1.489518510943321,-0.4685555328299635,3,1.5499482126630757,-1.6498446379892266
185,team 10 (causeway bay)_ng man yee (mandy)_212.jpg,2020:11:08 22:21:04,22.2800722222222,114.182761111111,1180,31,1196.5,36.9114419313923,0.992031208663874,25,8.333333333333334,1,1.8537700992687416,-4.561310297806225,0,1.7802738322724407,-5.340821496817322,2,1.7750010023820717,-3.325003007146215,2,1.728807053978792,-3.186421161936376,1,1.9366980851258415,-4.810094255377525,3,1.7958827079004058,-2.3876481237012177,2,1.7610412157668565,-3.2831236473005694,2,1.8225110560344129,-3.467533168103237,1,1.7470654543743154,-4.241196363122946,3,1.6966670571478908,-2.0900011714436726
186,team 10 (causeway bay)_ng man yee (mandy)_222.jpg,2020:11:08 22:24:19,22.2800722222222,114.182761111111,1191,25,879.416666666667,80.2354017686065,-0.608765546622827,25,8.333333333333334,14,1.8404703834287344,8.478588849713796,15,1.927533974876755,9.217398075369736,13,1.9333414502249684,7.199975649325095,16,2.047866748910514,9.85639975326846,14,1.7713834669823068,8.68584959905308,14,1.835312475922987,8.494062572231039,15,2.0241503704042,8.9275488887874,13,1.854830914276549,7.435507257170353,13,1.9403696861237816,7.178890941628655,14,1.8654482978842488,8.403655106347255
187,team 10 (causeway bay)_ng man yee (mandy)_223.jpg,2020:11:08 22:24:32,22.2800722222222,114.182761111111,1192,30,861.666666666667,22.0838622006426,-0.698376508219691,25,8.333333333333334,15,1.886038308988672,9.341885073033986,14,1.785738626240707,8.642784121277879,16,1.9657517316618327,10.1027448050145,15,1.969575352275989,9.091273943172034,16,1.9868953584212004,10.0393139247364,16,1.948862038853632,10.153413883439104,18,1.9335007741284669,12.1994976776146,14,2.013892270235095,7.958323189294715,16,1.8997683986028573,10.300694804191426,16,2.007657183092024,9.977028450723928
188,team 10 (causeway bay)_ng man yee (mandy)_224.jpg,2020:11:08 22:24:40,22.2800722222222,114.182761111111,1193,43,1022.5,79.7592969787564,0.113591359770673,25,8.333333333333334,2,1.370041619397741,-2.110124858193223,4,1.402615923907626,-0.2078477717228786,2,1.4369084461515813,-2.310725338454744,2,1.3782692459158128,-2.1348077377474386,3,1.3890051596588358,-1.1670154789765077,2,1.4391424914599291,-2.317427474379788,2,1.3679862116782209,-2.103958635034662,5,1.4133070822432388,0.7600787532702835,2,1.435587653396879,-2.306762960190637,2,1.3617273213578835,-2.08518196407365
189,team 10 (causeway bay)_ng man yee (mandy)_225.jpg,2020:11:08 22:25:01,22.2800722222222,114.182761111111,1194,36,658.916666666667,58.8672749548173,-1.72196087237542,25,8.333333333333334,22,1.8005075539287323,16.598477338213804,22,1.935226489242145,16.194320532273565,23,1.9990507582870307,17.002847725138906,21,1.9939453790309312,15.018163862907208,22,1.8806191682470204,16.35814249525894,18,1.7554412671420454,12.733676198573864,20,1.8375740317414389,14.487277904775684,21,1.7827676505453098,15.65169704836407,22,1.987072244546056,16.038783266361833,20,1.8831471117977148,14.350558664606856
190,team 10 (causeway bay)_ng man yee (mandy)_230.jpg,2020:11:08 22:31:32,22.2800722222222,114.182761111111,1200,29,767.666666666667,69.8665394400877,-1.17293596681717,25,8.333333333333334,17,1.9346869360796843,11.195939191760946,19,2.116036476880608,12.651890569358176,19,2.069993908497718,12.790018274506846,21,2.0106172064119088,14.968148380764273,19,2.021437722302066,12.935686833093802,19,2.023186731667231,12.930439804998306,17,1.9825654927837788,11.052303521648664,20,2.069573855180393,13.79127843445882,18,2.081334675700421,11.755995972898738,20,2.108436007787688,13.674691976636936
191,team 10 (causeway bay)_ng man yee (mandy)_245.jpg,2020:11:08 22:38:14,22.2800722222222,114.182761111111,1216,27,951.416666666667,37.5559179051314,-0.245273195356675,25,8.333333333333334,10,1.924016018083769,4.227951945748691,12,1.8925817877423092,6.322254636773072,11,1.9453902331952968,5.16382930041411,14,1.8941190818156568,8.317642754553031,11,1.9294927851357944,5.211521644592617,13,1.95829085376202,7.125127438713941,13,1.983151249631433,7.050546251105701,12,1.8739940740005012,6.378017777998496,12,1.9998276669293915,6.0005169992118255,13,1.9505448026573555,7.148365592027933
192,team 10 (causeway bay)_ng man yee (mandy)_247.jpg,2020:11:08 22:38:40,22.2800722222222,114.182761111111,1218,33,836.833333333333,53.5737950415267,-0.823747712707322,25,8.333333333333334,17,1.901177037844789,11.296468886465632,16,1.8449253401205783,10.465223979638264,14,1.8588205170923848,8.423538448722844,13,1.7019706637546166,7.8940880087361505,16,1.9899694231444869,10.03009173056654,14,1.8322445127436733,8.50326646176898,17,1.8328509177351275,11.50144724679462,17,1.913601698663824,11.259194904008528,18,1.8944773603112637,12.316567919066207,15,1.8572848676320948,9.428145397103716
193,team 10 (causeway bay)_ng man yee (mandy)_248.jpg,2020:11:08 22:38:45,22.2800722222222,114.182761111111,1219,40,834.5,75.4435369844712,-0.835527557424281,25,8.333333333333334,14,1.531464936860916,9.405605189417251,13,1.5233524990782228,8.429942502765332,12,1.525657039234919,7.4230288822952435,12,1.5428082056085346,7.371575383174396,13,1.5351028305474472,8.394691508357658,12,1.5285453127883448,7.414364061634965,10,1.5264894453231366,5.42053166403059,13,1.5476793885330071,8.356961834400979,12,1.549365202910678,7.351904391267966,12,1.5263152320354143,7.421054303893756
194,team 10 (causeway bay)_ng man yee (mandy)_27.jpg,2020:11:08 21:15:02,22.2765527777778,114.185341666667,1225,43,1058.33333333333,76.6376756780458,0.294496117923966,25,8.333333333333334,5,1.452710690354504,0.6418679289364881,6,1.442662634027278,1.6720120979181663,3,1.4010851750667968,-1.2032555252003905,3,1.4014432934579306,-1.204329880373792,3,1.4151262179044064,-1.2453786537132192,3,1.3921019637613177,-1.1763058912839526,6,1.412423537295408,1.762729388113776,6,1.4288169421318255,1.7135491736045232,5,1.4240216454862504,0.7279350635412491,2,1.3530033005612672,-2.059009901683801
195,team 10 (causeway bay)_ng man yee (mandy)_3.jpg,2020:11:08 20:57:54,22.2800722222222,114.182761111111,1228,30,1155.0,80.3096280880217,0.782518256197967,25,8.333333333333334,3,1.724052275546163,-2.1721568266384885,4,1.7716031167357058,-1.314809350207117,3,1.7173329978638825,-2.151998993591647,1,1.7076118579879536,-4.122835573963861,6,1.824622026132437,0.526133921602689,5,1.7683465271898988,-0.3050395815696962,3,1.6601025173582478,-1.980307552074743,5,1.8358132163569412,-0.5074396490708244,5,1.700237714816451,-0.1007131444493527,2,1.7594588012512196,-3.2783764037536587
196,team 10 (causeway bay)_ng man yee (mandy)_4.jpg,2020:11:08 20:58:22,22.2800722222222,114.182761111111,1239,29,1092.0,90.0,0.464462448840084,25,8.333333333333334,3,1.756551419228499,-2.269654257685497,6,1.765270463236536,0.7041886102903927,7,1.7708841393985335,1.6873475818043993,8,1.855200244814473,2.43439926555658,4,1.748136106093733,-1.244408318281199,3,1.8068273723553416,-2.420482117066025,5,1.862113547020972,-0.5863406410629155,4,1.8582395058724213,-1.5747185176172644,8,1.8830385307402164,2.3508844077793505,4,1.801900119677457,-1.4057003590323696
197,team 10 (causeway bay)_ng man yee (mandy)_46.jpg,2020:11:08 21:22:17,22.2697166666667,114.183236111111,1246,31,895.666666666667,65.4513467231866,-0.526727342344008,25,8.333333333333334,13,1.851127996105833,7.446616011682501,12,1.7860658067568065,6.64180257972958,11,1.850622865131658,5.448131404605026,12,1.8600273238121372,6.419918028563588,11,2.0284616208245736,4.91461513752628,13,1.865120951754946,7.404637144735162,13,1.9187706399199944,7.243688080240018,13,1.845627406738016,7.463117779785954,12,1.8114433052507055,6.565670084247882,13,1.8411099567599791,7.476670129720063
198,team 10 (causeway bay)_ng man yee (mandy)_55.jpg,2020:11:08 21:27:12,22.2697166666667,114.183236111111,1256,33,1002.0,73.5835950096586,0.0100970097573931,25,8.333333333333334,9,1.741818870295489,3.774543389113532,8,1.6757328078201137,2.972801576539659,6,1.6157536295029111,1.1527391114912664,7,1.6444636759629387,2.066608972111184,9,1.689962560432038,3.930112318703887,9,1.7042940957195438,3.887117712841368,7,1.6609577779328977,2.017126666201308,6,1.654507573226806,1.0364772803195823,8,1.6595488832059433,3.02135335038217,8,1.6527544275986048,3.041736717204186
199,team 10 (causeway bay)_ng man yee (mandy)_57.jpg,2020:11:08 21:30:52,22.2697166666667,114.183236111111,1258,25,739.833333333333,75.6028298332005,-1.31345268594089,25,8.333333333333334,19,2.182636460389608,12.452090618831177,17,2.2347395557642447,10.295781332707266,19,2.239487598776462,12.281537203670611,21,2.1470156308772457,14.558953107368264,18,2.235429442710873,11.29371167186738,20,2.157064547881117,13.52880635635665,19,2.284129207155667,12.147612378533,20,2.3056175469481537,13.08314735915554,21,2.106487534379371,14.680537396861888,20,2.162474306638787,13.51257708008364
200,team 10 (causeway bay)_ng man yee (mandy)_62.jpg,2020:11:08 21:33:26,22.2697166666667,114.183236111111,1264,26,1201.91666666667,48.0179101687037,1.01937727675681,25,8.333333333333334,5,1.931619917478173,-0.7948597524345189,5,1.8827673764882196,-0.6483021294646578,5,1.8243990612013528,-0.4731971836040598,5,1.8428244290916256,-0.5284732872748776,6,1.8383867711461697,0.4848396865614903,0,1.8962508386474497,-5.688752515942349,3,1.8817807769257096,-2.6453423307771287,3,1.8470878023642343,-2.541263407092704,6,1.8174681201512957,0.5475956395461132,5,1.9109223276763017,-0.7327669830289061
201,team 10 (causeway bay)_ng man yee (mandy)_63.jpg,2020:11:08 21:33:51,22.2697166666667,114.183236111111,1265,29,1181.33333333333,75.6455049837227,0.915462218003643,25,8.333333333333334,6,1.686184036540454,0.9414478903786384,5,1.709298909521633,-0.1278967285648997,5,1.722938363687601,-0.168815091062803,2,1.9053077834338992,-3.715923350301697,6,1.6715834660138769,0.985249601958369,3,1.8741637816416612,-2.6224913449249847,6,1.732183612781693,0.8034491616549211,4,1.7679020295536867,-1.30370608866106,5,1.7911429219942914,-0.3734287659828741,6,1.783220768872198,0.6503376933834062
202,team 10 (causeway bay)_ng man yee (mandy)_68.jpg,2020:11:08 21:35:28,22.2697166666667,114.183236111111,1270,41,791.416666666667,67.3639481855949,-1.05303397594812,25,8.333333333333334,17,1.652282925061983,12.04315122481405,16,1.6365175720819474,11.09044728375416,16,1.7311784486331183,10.806464654100644,15,1.6270647361601296,10.11880579151961,17,1.6847254153936295,11.945823753819113,14,1.5970863101626795,9.208741069511962,16,1.7320183362688728,10.80394499119338,14,1.6122013535745778,9.163395939276269,14,1.6668541936272727,8.999437419118182,15,1.7341277713930705,9.797616685820788
203,team 10 (causeway bay)_ng man yee (mandy)_78.jpg,2020:11:08 21:38:15,22.2697166666667,114.183236111111,1281,35,1088.16666666667,93.9234052864676,0.445109846805081,25,8.333333333333334,2,1.6378838053338918,-2.9136514160016755,1,1.5997619437658608,-3.799285831297582,3,1.6870224649369332,-2.0610673948108,4,1.6617239669481785,-0.9851719008445352,2,1.673810126861861,-3.021430380585583,5,1.6682573071794309,-0.0047719215382917,4,1.61117292474007,-0.8335187742202104,5,1.628687183830699,0.1139384485079029,3,1.721355777445564,-2.164067332336693,4,1.7177823042423042,-1.1533469127269127
204,team 10 (causeway bay)_ng man yee (mandy)_79.jpg,2020:11:08 21:38:27,22.2697166666667,114.183236111111,1282,36,1181.0,64.8074069840786,0.913779383044078,25,8.333333333333334,1,1.7146359038835348,-4.143907711650605,0,1.652425700358571,-4.957277101075713,0,1.7896426136247885,-5.368927840874365,0,1.8291499424494075,-5.487449827348223,0,1.6836690283921565,-5.051007085176469,0,1.6070229681250046,-4.8210689043750135,1,1.7856257924576282,-4.356877377372885,0,1.7720261073385608,-5.316078322015683,0,1.6707411437722828,-5.0122234313168486,0,1.691256216788932,-5.073768650366796
205,team 10 (causeway bay)_ng man yee (mandy)_96.jpg,2020:11:08 21:43:17,22.2697166666667,114.183236111111,1301,39,1031.16666666667,71.5056683491638,0.157345068719377,25,8.333333333333334,3,1.539544883042617,-1.6186346491278512,6,1.5260705412814068,1.4217883761557797,5,1.5649173491226964,0.3052479526319107,5,1.5972046569986722,0.2083860290039831,4,1.5386472244828586,-0.6159416734485763,6,1.579392880455458,1.2618213586336262,5,1.5908029338017495,0.2275911985947516,5,1.6021664122567674,0.1935007632296983,6,1.5767619826120942,1.2697140521637174,3,1.577124861304571,-1.731374583913713
206,team 10 (causeway bay)_wong hao (isaac)_101.jpg,2020:11:10 16:34:00,22.290476,114.197745972222,1308,38,886.0,90.1322261004253,-0.575529556171408,25,8.333333333333334,14,1.5525196922075757,9.342440923377271,14,1.6144040659680643,9.156787802095806,11,1.6058286652658722,6.182514004202384,12,1.6074811859578937,7.177556442126319,13,1.6320813584672345,8.103755924598296,12,1.6281628759136917,7.115511372258926,12,1.586537825546398,7.240386523360806,15,1.635129841796358,10.094610474610926,13,1.571410574657215,8.285768276028357,13,1.6198338460406545,8.140498461878035
207,team 10 (causeway bay)_wong hao (isaac)_104.jpg,2020:11:10 16:35:18,22.290364,114.197102972222,1311,27,1111.66666666667,74.5694713713733,0.56374971145445,25,8.333333333333334,5,1.8104732977600697,-0.4314198932802089,7,1.9214334119988932,1.2356997640033196,7,1.734068920021821,1.7977932399345384,6,1.90145726301907,0.2956282109427901,5,1.802039146447502,-0.4061174393425064,6,1.8768574959648203,0.3694275121055392,5,1.784259745209485,-0.3527792356284553,7,1.7349851075865923,1.7950446772402229,4,1.710731752684695,-1.132195258054085,5,1.7244398443994775,-0.1733195331984323
208,team 10 (causeway bay)_wong hao (isaac)_106.jpg,2020:11:10 16:36:08,22.2912959722222,114.199686972222,1313,31,1438.16666666667,46.6589820512686,2.21208655434888,25,8.333333333333334,0,2.1910695399853006,-6.573208619955902,0,1.897732199796322,-5.6931965993889655,0,2.1644382427070457,-6.4933147281211365,0,2.342170815845796,-7.026512447537389,0,2.123931035529064,-6.371793106587192,0,2.141916992377632,-6.4257509771328944,0,2.015210310122166,-6.045630930366498,0,2.079306661840251,-6.237919985520753,0,2.1991120769169425,-6.597336230750828,0,2.0289501936588272,-6.086850580976481
209,team 10 (causeway bay)_wong hao (isaac)_12.jpg,2020:11:10 15:48:43,22.279993,114.183482972222,1328,32,1155.91666666667,90.0176329527957,0.787146052336773,25,8.333333333333334,1,1.6768268476551007,-4.030480542965302,0,1.71010005826367,-5.13030017479101,0,1.7727836334476188,-5.318350900342857,4,1.7806461861558065,-1.3419385584674195,3,1.7955693223603413,-2.386707967081024,0,1.7692943187130252,-5.307882956139076,2,1.7146982880616055,-3.144094864184817,3,1.79274908221659,-2.378247246649771,4,1.721599086306319,-1.1647972589189577,2,1.8083148530770736,-3.4249445592312213
210,team 10 (causeway bay)_wong hao (isaac)_121.jpg,2020:11:10 16:43:52,22.2909539722222,114.199004,1330,34,942.0,41.3916987724921,-0.292813282964401,25,8.333333333333334,9,1.6869836140529215,3.939049157841235,10,1.6629806275988923,5.011058117203323,8,1.70201047436254,2.89396857691238,9,1.7140452870454497,3.8578641388636505,7,1.684841383544325,1.9454758493670248,6,1.675274008135727,0.97417797559282,7,1.691745543119121,1.924763370642637,9,1.68574826663686,3.9427552000894206,9,1.6840291961457488,3.947912411562754,8,1.7619577687917627,2.714126693624712
